Curve H2
279750 54
279800 54
279850 54
279900 54
279950 54
280000 54
280050 54
280100 54
280150 54
280200 54
280250 54
280300 54
280350 54
280400 54
280450 54
280500 54
280550 54
280600 54
280650 54
280700 54
280750 54
280800 54
280850 54
280900 54
280950 54
281000 54
281050 54
281100 54
281150 54
281200 54
281250 54
281300 54
281350 54
281400 54
281450 54
281500 54
281550 54
281600 54
281650 54
281700 54
281750 54
281800 54
281850 54
281900 54
281950 54
282000 54
282050 54
282100 54
282150 54
282200 54
282250 54
282300 54
282350 54
282400 54
282450 54
282500 54
282550 54
282600 54
282650 54
282700 54
282750 54
282800 54
282850 54
282900 54
282950 54
283000 54
283050 54
283100 54
283150 54
283200 54
283250 54
283300 54
283350 54
283400 54
283450 54
283500 54
283550 54
283600 54
283650 54
283700 54
283750 54
283800 54
283850 54
283900 54
283950 54
284000 54
284050 54
284100 54
284150 54
284200 54
284250 54
284300 54
284350 54
284400 54
284450 54
284500 54
284550 55
284600 55
284650 55
284700 55
284750 55
284800 55
284850 55
284900 55
284950 55
285000 55
285050 55
285100 55
285150 55
285200 55
285250 55
285300 55
285350 55
285400 55
285450 55
285500 55
285550 55
285600 55
285650 55
285700 55
285750 55
285800 55
285850 55
285900 55
285950 55
286000 55
286050 55
286100 55
286150 55
286200 55
286250 55
286300 55
286350 55
286400 55
286450 55
286500 55
286550 55
286600 55
286650 55
286700 55
286750 55
286800 55
286850 55
286900 55
286950 55
287000 55
287050 55
287100 55
287150 55
287200 55
287250 55
287300 55
287350 55
287400 55
287450 55
287500 55
287550 55
287600 55
287650 55
287700 55
287750 55
287800 55
287850 55
287900 55
287950 55
288000 55
288050 55
288100 55
288150 55
288200 55
288250 55
288300 55
288350 55
288400 55
288450 55
288500 55
288550 55
288600 55
288650 55
288700 55
288750 55
288800 55
288850 55
288900 54
288950 55
289000 55
289050 55
289100 55
289150 55
289200 55
289250 55
289300 55
289350 55
289400 55
289450 55
289500 55
289550 55
289600 55
289650 55
289700 55
289750 55
289800 55
289850 55
289900 55
289950 55
290000 55
290050 55
290100 55
290150 55
290200 55
290250 55
290300 55
290350 55
290400 55
290450 55
290500 55
290550 55
290600 55
290650 55
290700 55
290750 55
290800 55
290850 55
290900 55
290950 55
291000 55
291050 55
291100 55
291150 55
291200 55
291250 55
291300 55
291350 55
291400 55
291450 55
291500 55
291550 55
291600 55
291650 55
291700 55
291750 55
291800 55
291850 55
291900 55
291950 55
292000 55
292050 55
292100 55
292150 55
292200 55
292250 55
292300 55
292350 55
292400 55
292450 55
292500 55
292550 55
292600 55
292650 55
292700 55
292750 55
292800 55
292850 55
292900 55
292950 55
293000 55
293050 55
293100 55
293150 55
293200 55
293250 55
293300 55
293350 55
293400 55
293450 55
293500 55
293550 55
293600 55
293650 55
293700 55
293750 55
293800 55
293850 55
293900 55
293950 55
294000 55
294050 55
294100 55
294150 55
294200 55
294250 55
294300 55
294350 55
294400 55
294450 55
294500 55
294550 55
294600 55
294650 55
294700 55
294750 55
294800 55
294850 55
294900 55
294950 55
295000 55
295050 55
295100 55
295150 55
295200 55
295250 55
295300 55
295350 55
295400 55
295450 55
295500 55
295550 55
295600 55
295650 55
295700 55
295750 55
295800 55
295850 55
295900 55
295950 55
296000 55
296050 55
296100 55
296150 55
296200 55
296250 55
296300 55
296350 55
296400 55
296450 55
296500 55
296550 55
296600 55
296650 55
296700 55
296750 55
296800 55
296850 55
296900 55
296950 55
297000 55
297050 55
297100 55
297150 55
297200 55
297250 55
297300 55
297350 55
297400 55
297450 55
297500 55
297550 55
297600 55
297650 55
297700 56
297750 56
297800 56
297850 56
297900 56
297950 56
298000 56
298050 56
298100 56
298150 56
298200 56
298250 56
298300 56
298350 56
298400 56
298450 56
298500 56
298550 56
298600 56
298650 56
298700 57
298750 57
298800 57
298850 57
298900 57
298950 57
299000 57
299050 57
299100 57
299150 57
299200 57
299250 57
299300 57
299350 57
299400 57
299450 57
299500 56
299550 57
299600 57
299650 57
299700 57
299750 57
299800 57
299850 57
299900 57
299950 57
300000 57
300050 57
300100 57
300150 57
300200 57
300250 57
300300 57
300350 57
300400 57
300450 57
300500 57
300550 57
300600 57
300650 57
300700 57
300750 57
300800 57
300850 57
300900 57
300950 57
301000 57
301050 57
301100 57
301150 57
301200 57
301250 57
301300 57
301350 57
301400 57
301450 57
301500 57
301550 57
301600 57
301650 57
301700 57
301750 57
301800 57
301850 57
301900 57
301950 57
302000 57
302050 57
302100 57
302150 57
302200 57
302250 57
302300 57
302350 57
302400 57
302450 57
302500 57
302550 57
302600 57
302650 57
302700 57
302750 57
302800 57
302850 57
302900 57
302950 57
303000 57
303050 57
303100 57
303150 57
303200 57
303250 57
303300 57
303350 57
303400 57
303450 57
303500 57
303550 57
303600 57
303650 57
303700 57
303750 57
303800 58
303850 58
303900 58
303950 58
304000 58
304050 58
304100 58
304150 58
304200 58
304250 58
304300 58
304350 58
304400 58
304450 58
304500 58
304550 58
304600 58
304650 58
304700 58
304750 58
304800 58
304850 58
304900 58
304950 58
305000 58
305050 58
305100 58
305150 58
305200 58
305250 58
305300 58
305350 58
305400 58
305450 58
305500 58
305550 58
305600 58
305650 58
305700 58
305750 58
305800 58
305850 58
305900 58
305950 58
306000 58
306050 58
306100 58
306150 58
306200 58
306250 58
306300 58
306350 58
306400 58
306450 58
306500 58
306550 58
306600 58
306650 58
306700 58
306750 58
306800 58
306850 58
306900 58
306950 58
307000 58
307050 58
307100 58
307150 58
307200 58
307250 58
307300 58
307350 58
307400 58
307450 58
307500 58
307550 58
307600 58
307650 58
307700 58
307750 58
307800 58
307850 58
307900 58
307950 58
308000 58
308050 58
308100 58
308150 58
308200 58
308250 58
308300 58
308350 58
308400 58
308450 58
308500 58
308550 58
308600 58
308650 58
308700 58
308750 58
308800 58
308850 58
308900 58
308950 58
309000 58
309050 58
309100 58
309150 58
309200 58
309250 58
309300 58
309350 58
309400 58
309450 58
309500 58
309550 58
309600 58
309650 58
309700 58
309750 58
309800 58
309850 58
309900 58
309950 58
310000 58
310050 58
310100 58
310150 58
310200 58
310250 58
310300 58
310350 58
310400 58
310450 58
310500 58
310550 58
310600 58
310650 58
310700 58
310750 58
310800 58
310850 58
310900 58
310950 58
311000 58
311050 58
311100 58
311150 58
311200 58
311250 58
311300 58
311350 58
311400 58
311450 58
311500 58
311550 58
311600 58
311650 58
311700 58
311750 58
311800 58
311850 58
311900 58
311950 58
312000 57
312050 58
312100 58
312150 58
312200 58
312250 58
312300 58
312350 58
312400 58
312450 58
312500 58
312550 58
312600 58
312650 58
312700 58
312750 58
312800 58
312850 58
312900 58
312950 58
313000 58
313050 58
313100 58
313150 58
313200 58
313250 58
313300 58
313350 58
313400 58
313450 58
313500 58
313550 58
313600 58
313650 58
313700 58
313750 58
313800 58
313850 58
313900 58
313950 58
314000 59
314050 59
314100 59
314150 59
314200 59
314250 59
314300 59
314350 59
314400 59
314450 59
314500 59
314550 59
314600 59
314650 59
314700 59
314750 59
314800 59
314850 59
314900 59
314950 59
315000 59
315050 59
315100 59
315150 59
315200 59
315250 59
315300 59
315350 59
315400 59
315450 59
315500 59
315550 59
315600 59
315650 59
315700 59
315750 59
315800 59
315850 59
315900 59
315950 59
316000 59
316050 59
316100 59
316150 59
316200 59
316250 59
316300 59
316350 59
316400 59
316450 59
316500 59
316550 59
316600 59
316650 59
316700 60
316750 60
316800 60
316850 60
316900 60
316950 60
317000 60
317050 60
317100 60
317150 60
317200 60
317250 60
317300 60
317350 60
317400 60
317450 60
317500 60
317550 60
317600 60
317650 60
317700 60
317750 60
317800 60
317850 60
317900 60
317950 60
318000 60
318050 60
318100 60
318150 60
318200 60
318250 60
318300 60
318350 60
318400 60
318450 60
318500 60
318550 60
318600 60
318650 60
318700 60
318750 60
318800 60
318850 60
318900 60
318950 60
319000 60
319050 60
319100 60
319150 60
319200 60
319250 60
319300 60
319350 60
319400 60
319450 60
319500 60
319550 60
319600 60
319650 60
319700 60
319750 60
319800 60
319850 60
319900 60
319950 60
320000 60
320050 60
320100 60
320150 60
320200 60
320250 60
320300 60
320350 60
320400 60
320450 60
320500 60
320550 60
320600 60
320650 60
320700 60
320750 60
320800 60
320850 60
320900 60
320950 60
321000 60
321050 60
321100 60
321150 60
321200 60
321250 60
321300 60
321350 60
321400 60
321450 60
321500 60
321550 60
321600 60
321650 60
321700 60
321750 60
321800 60
321850 60
321900 60
321950 60
322000 60
322050 60
322100 60
322150 60
322200 60
322250 60
322300 60
322350 60
322400 60
322450 60
322500 60
322550 60
322600 60
322650 60
322700 60
322750 60
322800 60
322850 60
322900 60
322950 60
323000 60
323050 60
323100 60
323150 60
323200 60
323250 60
323300 60
323350 60
323400 60
323450 60
323500 60
323550 60
323600 60
323650 60
323700 60
323750 60
323800 60
323850 60
323900 60
323950 60
324000 60
324050 60
324100 60
324150 60
324200 60
324250 60
324300 60
324350 60
324400 60
324450 60
324500 60
324550 60
324600 60
324650 60
324700 60
324750 60
324800 60
324850 60
324900 60
324950 60
325000 60
325050 60
325100 60
325150 60
325200 60
325250 60
325300 60
325350 60
325400 60
325450 60
325500 60
325550 60
325600 60
325650 60
325700 60
325750 60
325800 60
325850 60
325900 60
325950 60
326000 60
326050 60
326100 60
326150 60
326200 60
326250 60
326300 60
326350 60
326400 60
326450 60
326500 60
326550 60
326600 60
326650 60
326700 60
326750 60
326800 60
326850 60
326900 60
326950 60
327000 60
327050 60
327100 60
327150 60
327200 60
327250 60
327300 60
327350 60
327400 60
327450 60
327500 60
327550 60
327600 60
327650 60
327700 60
327750 60
327800 60
327850 60
327900 60
327950 60
328000 60
328050 60
328100 60
328150 60
328200 60
328250 60
328300 60
328350 60
328400 60
328450 60
328500 60
328550 60
328600 60
328650 60
328700 60
328750 60
328800 60
328850 60
328900 60
328950 60
329000 60
329050 60
329100 60
329150 60
329200 60
329250 60
329300 60
329350 60
329400 60
329450 60
329500 60
329550 60
329600 60
329650 60
329700 60
329750 60
329800 60
329850 60
329900 60
329950 60
330000 60
330050 60
330100 60
330150 60
330200 60
330250 60
330300 60
330350 60
330400 60
330450 60
330500 60
330550 60
330600 60
330650 60
330700 60
330750 60
330800 60
330850 60
330900 60
330950 60
331000 60
331050 60
331100 60
331150 60
331200 60
331250 60
331300 60
331350 60
331400 60
331450 60
331500 60
331550 60
331600 60
331650 60
331700 60
331750 60
331800 60
331850 60
331900 60
331950 60
332000 60
332050 60
332100 60
332150 60
332200 60
332250 60
332300 60
332350 60
332400 60
332450 60
332500 60
332550 60
332600 60
332650 60
332700 60
332750 60
332800 60
332850 60
332900 60
332950 60
333000 60
333050 60
333100 60
333150 60
333200 60
333250 60
333300 60
333350 60
333400 60
333450 60
333500 60
333550 60
333600 60
333650 60
333700 60
333750 60
333800 60
333850 60
333900 60
333950 60
334000 60
334050 60
334100 60
334150 60
334200 60
334250 60
334300 59
334350 59
334400 59
334450 59
334500 59
334550 59
334600 59
334650 59
334700 59
334750 59
334800 59
334850 59
334900 59
334950 59
335000 59
335050 59
335100 59
335150 59
335200 59
335250 59
335300 59
335350 59
335400 59
335450 59
335500 59
335550 59
335600 59
335650 59
335700 59
335750 59
335800 59
335850 59
335900 59
335950 59
336000 59
336050 59
336100 59
336150 59
336200 59
336250 59
336300 59
336350 59
336400 59
336450 59
336500 59
336550 59
336600 59
336650 59
336700 59
336750 59
336800 59
336850 59
336900 59
336950 59
337000 59
337050 58
337100 59
337150 59
337200 59
337250 59
337300 59
337350 59
337400 59
337450 59
337500 59
337550 59
337600 59
337650 59
337700 59
337750 59
337800 59
337850 59
337900 59
337950 59
338000 59
338050 59
338100 59
338150 59
338200 59
338250 59
338300 59
338350 59
338400 59
338450 59
338500 59
338550 59
338600 59
338650 59
338700 59
338750 59
338800 59
338850 59
338900 59
338950 59
339000 59
339050 59
339100 59
339150 59
339200 59
339250 59
339300 59
339350 59
339400 59
339450 59
339500 59
339550 59
339600 59
339650 59
339700 59
339750 59
339800 59
339850 59
339900 59
339950 59
340000 59
340050 59
340100 59
340150 59
340200 59
340250 59
340300 59
340350 59
340400 59
340450 59
340500 59
340550 59
340600 59
340650 59
340700 59
340750 59
340800 59
340850 59
340900 59
340950 59
341000 59
341050 59
341100 59
341150 59
341200 59
341250 59
341300 59
341350 59
341400 59
341450 59
341500 59
341550 59
341600 59
341650 59
341700 59
341750 59
341800 59
341850 59
341900 59
341950 59
342000 59
342050 59
342100 59
342150 59
342200 59
342250 59
342300 59
342350 59
342400 59
342450 59
342500 59
342550 59
342600 59
342650 59
342700 59
342750 59
342800 59
342850 59
342900 59
342950 59
343000 59
343050 59
343100 59
343150 59
343200 59
343250 59
343300 59
343350 59
343400 59
343450 59
343500 59
343550 59
343600 59
343650 59
343700 59
343750 59
343800 59
343850 59
343900 59
343950 59
344000 59
344050 59
344100 59
344150 59
344200 59
344250 59
344300 59
344350 59
344400 59
344450 59
344500 59
344550 59
344600 59
344650 59
344700 59
344750 59
344800 59
344850 59
344900 59
344950 59
345000 59
345050 59
345100 59
345150 59
345200 59
345250 59
345300 59
345350 59
345400 59
345450 59
345500 59
345550 59
345600 59
345650 59
345700 59
345750 59
345800 60
345850 60
345900 60
345950 60
346000 60
346050 60
346100 60
346150 60
346200 60
346250 60
346300 60
346350 60
346400 60
346450 60
346500 60
346550 60
346600 60
346650 60
346700 60
346750 60
346800 60
346850 60
346900 60
346950 60
347000 60
347050 60
347100 60
347150 60
347200 60
347250 60
347300 60
347350 60
347400 60
347450 60
347500 60
347550 60
347600 60
347650 60
347700 60
347750 60
347800 60
347850 60
347900 60
347950 60
348000 60
348050 60
348100 60
348150 60
348200 60
348250 60
348300 60
348350 60
348400 60
348450 60
348500 60
348550 60
348600 60
348650 60
348700 60
348750 60
348800 60
348850 60
348900 60
348950 60
349000 60
349050 60
349100 60
349150 60
349200 60
349250 60
349300 60
349350 60
349400 60
349450 60
349500 60
349550 60
349600 60
349650 60
349700 60
349750 60
349800 60
349850 60
349900 60
349950 60
350000 60
350050 60
350100 60
350150 60
350200 60
350250 60
350300 60
350350 60
350400 60
350450 60
350500 60
350550 60
350600 60
350650 60
350700 60
350750 60
350800 60
350850 60
350900 60
350950 60
351000 60
351050 60
351100 60
351150 60
351200 60
351250 60
351300 60
351350 60
351400 60
351450 60
351500 60
351550 60
351600 60
351650 60
351700 60
351750 60
351800 60
351850 60
351900 60
351950 60
352000 60
352050 60
352100 60
352150 60
352200 60
352250 60
352300 60
352350 60
352400 60
352450 60
352500 60
352550 60
352600 60
352650 60
352700 60
352750 60
352800 60
352850 60
352900 60
352950 60
353000 60
353050 60
353100 60
353150 60
353200 60
353250 60
353300 60
353350 60
353400 60
353450 60
353500 60
353550 60
353600 60
353650 60
353700 60
353750 60
353800 60
353850 60
353900 60
353950 60
354000 60
354050 60
354100 60
354150 60
354200 60
354250 60
354300 60
354350 60
354400 60
354450 60
354500 60
354550 60
354600 60
354650 60
354700 60
354750 60
354800 60
354850 60
354900 60
354950 60
355000 60
355050 60
355100 60
355150 60
355200 60
355250 60
355300 60
355350 60
355400 60
355450 60
355500 60
355550 60
355600 60
355650 60
355700 60
355750 60
355800 60
355850 60
355900 60
355950 60
356000 60
356050 60
356100 60
356150 60
356200 60
356250 60
356300 60
356350 60
356400 60
356450 60
356500 60
356550 60
356600 60
356650 60
356700 60
356750 60
356800 60
356850 60
356900 60
356950 60
357000 60
357050 60
357100 60
357150 60
357200 60
357250 60
357300 60
357350 60
357400 60
357450 60
357500 60
357550 60
357600 60
357650 60
357700 60
357750 60
357800 60
357850 60
357900 60
357950 60
358000 60
358050 60
358100 60
358150 60
358200 60
358250 60
358300 60
358350 60
358400 60
358450 60
358500 60
358550 60
358600 60
358650 60
358700 60
358750 60
358800 60
358850 60
358900 60
358950 60
359000 60
359050 60
359100 60
359150 60
359200 60
359250 60
359300 60
359350 60
359400 60
359450 60
359500 60
359550 60
359600 60
359650 60
359700 59
359750 60
359800 60
359850 60
359900 60
359950 60
360000 60
360050 60
360100 60
360150 60
360200 60
360250 60
360300 60
360350 60
360400 60
360450 61
360500 61
360550 61
360600 61
360650 61
360700 61
360750 61
360800 61
360850 61
360900 61
360950 61
361000 61
361050 61
361100 61
361150 61
361200 61
361250 61
361300 61
361350 61
361400 61
361450 61
361500 61
361550 61
361600 61
361650 61
361700 61
361750 61
361800 61
361850 61
361900 61
361950 60
362000 61
362050 61
362100 61
362150 61
362200 61
362250 61
362300 61
362350 61
362400 61
362450 61
362500 61
362550 61
362600 61
362650 61
362700 61
362750 61
362800 61
362850 61
362900 61
362950 61
363000 61
363050 61
363100 61
363150 61
363200 61
363250 61
363300 61
363350 61
363400 61
363450 61
363500 61
363550 61
363600 61
363650 61
363700 61
363750 61
363800 61
363850 61
363900 61
363950 61
364000 61
364050 61
364100 61
364150 61
364200 61
364250 61
364300 61
364350 61
364400 61
364450 61
364500 61
364550 61
364600 61
364650 61
364700 61
364750 61
364800 61
364850 61
364900 61
364950 61
365000 61
365050 61
365100 61
365150 61
365200 61
365250 61
365300 61
365350 61
365400 61
365450 61
365500 61
365550 61
365600 61
365650 61
365700 61
365750 61
365800 61
365850 61
365900 61
365950 61
366000 61
366050 61
366100 61
366150 61
366200 61
366250 61
366300 61
366350 61
366400 61
366450 61
366500 61
366550 61
366600 61
366650 61
366700 61
366750 61
366800 61
366850 61
366900 61
366950 61
367000 61
367050 61
367100 61
367150 61
367200 61
367250 61
367300 61
367350 61
367400 61
367450 61
367500 61
367550 61
367600 61
367650 61
367700 61
367750 61
367800 61
367850 61
367900 61
367950 61
368000 61
368050 61
368100 61
368150 61
368200 61
368250 61
368300 61
368350 61
368400 61
368450 61
368500 61
368550 61
368600 61
368650 61
368700 61
368750 61
368800 61
368850 61
368900 61
368950 61
369000 61
369050 61
369100 61
369150 61
369200 61
369250 61
369300 61
369350 61
369400 61
369450 61
369500 61
369550 61
369600 61
369650 61
369700 61
369750 61
369800 61
369850 61
369900 61
369950 61
370000 61
370050 61
370100 61
370150 61
370200 61
370250 61
370300 61
370350 61
370400 61
370450 61
370500 60
370550 61
370600 61
370650 61
370700 61
370750 61
370800 61
370850 61
370900 61
370950 61
371000 61
371050 61
371100 61
371150 61
371200 61
371250 61
371300 61
371350 61
371400 61
371450 61
371500 61
371550 61
371600 61
371650 61
371700 61
371750 61
371800 61
371850 61
371900 61
371950 61
372000 61
372050 61
372100 61
372150 61
372200 61
372250 61
372300 61
372350 61
372400 61
372450 61
372500 61
372550 61
372600 61
372650 61
372700 61
372750 61
372800 61
372850 61
372900 61
372950 61
373000 61
373050 61
373100 61
373150 61
373200 61
373250 61
373300 61
373350 61
373400 61
373450 61
373500 61
373550 61
373600 61
373650 61
373700 61
373750 61
373800 61
373850 61
373900 61
373950 61
374000 61
374050 61
374100 61
374150 61
374200 61
374250 61
374300 61
374350 61
374400 61
374450 61
374500 61
374550 61
374600 61
374650 61
374700 61
374750 61
374800 61
374850 61
374900 61
374950 61
375000 61
375050 61
375100 61
375150 61
375200 61
375250 61
375300 61
375350 61
375400 61
375450 61
375500 61
375550 61
375600 61
375650 61
375700 61
375750 61
375800 61
375850 61
375900 61
375950 61
376000 61
376050 61
376100 61
376150 61
376200 61
376250 61
376300 61
376350 61
376400 61
376450 61
376500 61
376550 61
376600 61
376650 61
376700 61
376750 61
376800 61
376850 61
376900 61
376950 61
377000 61
377050 61
377100 61
377150 61
377200 61
377250 61
377300 61
377350 61
377400 61
377450 61
377500 61
377550 61
377600 61
377650 61
377700 61
377750 61
377800 61
377850 61
377900 61
377950 61
378000 61
378050 61
378100 61
378150 61
378200 61
378250 61
378300 61
378350 61
378400 61
378450 61
378500 62
378550 62
378600 62
378650 62
378700 62
378750 62
378800 62
378850 62
378900 62
378950 62
379000 62
379050 62
379100 62
379150 62
379200 62
379250 62
379300 62
379350 62
379400 62
379450 62
379500 62
379550 62
379600 62
379650 62
379700 62
379750 62
379800 62
379850 62
379900 62
379950 62
380000 62
380050 62
380100 62
380150 62
380200 62
380250 62
380300 62
380350 62
380400 62
380450 62
380500 62
380550 62
380600 62
380650 62
380700 62
380750 62
380800 62
380850 62
380900 62
380950 62
381000 62
381050 62
381100 62
381150 62
381200 62
381250 62
381300 62
381350 62
381400 62
381450 62
381500 62
381550 62
381600 62
381650 62
381700 62
381750 62
381800 62
381850 62
381900 63
381950 63
382000 63
382050 63
382100 63
382150 63
382200 63
382250 63
382300 63
382350 63
382400 63
382450 63
382500 63
382550 63
382600 63
382650 63
382700 63
382750 63
382800 63
382850 63
382900 63
382950 63
383000 63
383050 63
383100 63
383150 63
383200 63
383250 63
383300 63
383350 63
383400 63
383450 63
383500 63
383550 63
383600 63
383650 63
383700 63
383750 63
383800 63
383850 63
383900 63
383950 63
384000 62
384050 63
384100 63
384150 63
384200 63
384250 63
384300 63
384350 63
384400 63
384450 63
384500 63
384550 63
384600 63
384650 63
384700 63
384750 63
384800 63
384850 63
384900 63
384950 63
385000 63
385050 63
385100 63
385150 63
385200 63
385250 63
385300 63
385350 63
385400 63
385450 63
385500 63
385550 63
385600 63
385650 63
385700 63
385750 63
385800 63
385850 63
385900 63
385950 63
386000 63
386050 63
386100 63
386150 63
386200 62
386250 63
386300 63
386350 63
386400 63
386450 63
386500 63
386550 63
386600 63
386650 63
386700 63
386750 63
386800 63
386850 63
386900 63
386950 63
387000 63
387050 63
387100 63
387150 62
387200 63
387250 63
387300 62
387350 62
387400 62
387450 62
387500 62
387550 63
387600 62
387650 62
387700 62
387750 62
387800 62
387850 62
387900 62
387950 62
388000 62
388050 62
388100 62
388150 62
388200 62
388250 62
388300 62
388350 62
388400 62
388450 62
388500 62
388550 62
388600 62
388650 62
388700 62
388750 62
388800 62
388850 62
388900 62
388950 62
389000 62
389050 62
389100 62
389150 62
389200 62
389250 62
389300 62
389350 62
389400 62
389450 62
389500 62
389550 62
389600 62
389650 62
389700 62
389750 62
389800 62
389850 62
389900 62
389950 62
390000 62
390050 62
390100 62
390150 62
390200 62
390250 62
390300 62
390350 62
390400 62
390450 62
390500 62
390550 62
390600 62
390650 62
390700 62
390750 62
390800 62
390850 62
390900 62
390950 62
391000 62
391050 62
391100 62
391150 62
391200 62
391250 62
391300 62
391350 62
391400 62
391450 62
391500 62
391550 62
391600 62
391650 62
391700 62
391750 62
391800 62
391850 62
391900 62
391950 62
392000 62
392050 62
392100 62
392150 62
392200 62
392250 62
392300 62
392350 62
392400 62
392450 62
392500 62
392550 62
392600 62
392650 62
392700 62
392750 62
392800 62
392850 62
392900 62
392950 62
393000 62
393050 62
393100 62
393150 62
393200 62
393250 62
393300 62
393350 62
393400 62
393450 62
393500 62
393550 62
393600 62
393650 62
393700 62
393750 61
393800 62
393850 62
393900 62
393950 62
394000 62
394050 62
394100 62
394150 62
394200 62
394250 62
394300 62
394350 63
394400 63
394450 63
394500 63
394550 63
394600 63
394650 63
394700 63
394750 63
394800 63
394850 63
394900 63
394950 62
395000 63
395050 63
395100 63
395150 63
395200 63
395250 63
395300 63
395350 63
395400 63
395450 64
395500 64
395550 64
395600 64
395650 64
395700 64
395750 64
395800 64
395850 64
395900 64
395950 64
396000 64
396050 64
396100 64
396150 64
396200 64
396250 64
396300 64
396350 64
396400 64
396450 64
396500 64
396550 64
396600 64
396650 64
396700 64
396750 64
396800 64
396850 64
396900 64
396950 64
397000 64
397050 64
397100 64
397150 63
397200 64
397250 64
397300 64
397350 64
397400 64
397450 64
397500 64
397550 64
397600 64
397650 64
397700 64
397750 64
397800 64
397850 64
397900 64
397950 64
398000 64
398050 64
398100 64
398150 64
398200 64
398250 64
398300 64
398350 64
398400 64
398450 64
398500 64
398550 64
398600 64
398650 64
398700 64
398750 64
398800 64
398850 64
398900 64
398950 64
399000 64
399050 64
399100 64
399150 64
399200 64
399250 64
399300 64
399350 64
399400 64
399450 64
399500 64
399550 64
399600 64
399650 64
399700 64
399750 64
399800 64
399850 64
399900 64
399950 64
400000 64
400050 64
400100 64
400150 64
400200 64
400250 64
400300 64
400350 64
400400 64
400450 64
400500 64
400550 64
400600 64
400650 64
400700 64
400750 64
400800 64
400850 64
400900 64
400950 64
401000 65
401050 65
401100 65
401150 65
401200 65
401250 65
401300 65
401350 65
401400 65
401450 65
401500 65
401550 65
401600 65
401650 65
401700 65
401750 65
401800 65
401850 65
401900 65
401950 65
402000 65
402050 65
402100 65
402150 65
402200 65
402250 65
402300 65
402350 65
402400 65
402450 65
402500 65
402550 65
402600 65
402650 65
402700 65
402750 65
402800 65
402850 65
402900 65
402950 65
403000 65
403050 65
403100 65
403150 65
403200 65
403250 65
403300 65
403350 65
403400 65
403450 65
403500 65
403550 65
403600 65
403650 65
403700 65
403750 65
403800 65
403850 66
403900 66
403950 66
404000 66
404050 66
404100 66
404150 66
404200 66
404250 66
404300 66
404350 66
404400 66
404450 66
404500 66
404550 66
404600 66
404650 66
404700 66
404750 66
404800 66
404850 66
404900 66
404950 66
405000 66
405050 66
405100 66
405150 66
405200 66
405250 66
405300 66
405350 66
405400 66
405450 66
405500 66
405550 66
405600 66
405650 66
405700 66
405750 66
405800 66
405850 66
405900 66
405950 66
406000 66
406050 66
406100 66
406150 66
406200 66
406250 66
406300 66
406350 66
406400 66
406450 66
406500 66
406550 66
406600 66
406650 66
406700 66
406750 66
406800 66
406850 66
406900 66
406950 66
407000 66
407050 66
407100 66
407150 66
407200 66
407250 66
407300 66
407350 66
407400 66
407450 66
407500 66
407550 66
407600 66
407650 66
407700 66
407750 66
407800 66
407850 66
407900 66
407950 66
408000 66
408050 66
408100 66
408150 66
408200 66
408250 66
408300 66
408350 66
408400 66
408450 66
408500 66
408550 66
408600 66
408650 66
408700 66
408750 66
408800 66
408850 66
408900 66
408950 66
409000 66
409050 66
409100 66
409150 66
409200 66
409250 66
409300 66
409350 66
409400 66
409450 66
409500 66
409550 66
409600 66
409650 66
409700 66
409750 66
409800 66
409850 66
409900 66
409950 66
410000 66
410050 66
410100 66
410150 66
410200 66
410250 66
410300 66
410350 66
410400 66
410450 66
410500 66
410550 66
410600 66
410650 66
410700 66
410750 66
410800 66
410850 66
410900 66
410950 66
411000 66
411050 66
411100 66
411150 66
411200 66
411250 66
411300 66
411350 66
411400 66
411450 66
411500 66
411550 66
411600 66
411650 66
411700 66
411750 66
411800 66
411850 66
411900 66
411950 66
412000 66
412050 66
412100 66
412150 66
412200 66
412250 66
412300 66
412350 66
412400 66
412450 66
412500 66
412550 66
412600 66
412650 66
412700 66
412750 66
412800 66
412850 66
412900 66
412950 66
413000 66
413050 66
413100 66
413150 66
413200 67
413250 67
413300 67
413350 67
413400 67
413450 67
413500 67
413550 67
413600 67
413650 67
413700 67
413750 67
413800 67
413850 67
413900 67
413950 67
414000 67
414050 67
414100 67
414150 67
414200 67
414250 67
414300 67
414350 67
414400 67
414450 67
414500 67
414550 67
414600 67
414650 67
414700 67
414750 67
414800 67
414850 67
414900 67
414950 67
415000 67
415050 67
415100 67
415150 67
415200 67
415250 67
415300 67
415350 67
415400 67
415450 67
415500 67
415550 67
415600 67
415650 67
415700 67
415750 67
415800 67
415850 67
415900 67
415950 67
416000 67
416050 67
416100 67
416150 67
416200 67
416250 67
416300 67
416350 67
416400 67
416450 67
416500 67
416550 67
416600 67
416650 67
416700 67
416750 67
416800 67
416850 67
416900 67
416950 67
417000 67
417050 67
417100 67
417150 67
417200 67
417250 67
417300 67
417350 67
417400 67
417450 67
417500 67
417550 67
417600 67
417650 66
417700 68
417750 68
417800 67
417850 67
417900 67
417950 67
418000 67
418050 67
418100 67
418150 67
418200 67
418250 67
418300 67
418350 67
418400 67
418450 67
418500 67
418550 67
418600 67
418650 67
418700 67
418750 67
418800 67
418850 67
418900 67
418950 67
419000 67
419050 67
419100 67
419150 67
419200 67
419250 67
419300 67
419350 67
419400 67
419450 67
419500 67
419550 67
419600 67
