Curve CH4
279600 22
279650 22
279700 22
279750 22
279800 22
279850 22
279900 22
279950 22
280000 22
280050 22
280100 22
280150 22
280200 22
280250 22
280300 22
280350 22
280400 22
280450 22
280500 22
280550 22
280600 22
280650 22
280700 22
280750 22
280800 22
280850 22
280900 22
280950 22
281000 22
281050 22
281100 22
281150 22
281200 22
281250 22
281300 22
281350 22
281400 22
281450 22
281500 22
281550 22
281600 22
281650 23
281700 23
281750 23
281800 23
281850 23
281900 23
281950 23
282000 23
282050 23
282100 23
282150 23
282200 23
282250 23
282300 23
282350 23
282400 22
282450 22
282500 22
282550 22
282600 22
282650 22
282700 22
282750 22
282800 22
282850 22
282900 22
282950 22
283000 22
283050 22
283100 22
283150 22
283200 22
283250 22
283300 22
283350 22
283400 22
283450 22
283500 22
283550 22
283600 22
283650 22
283700 22
283750 22
283800 22
283850 22
283900 22
283950 22
284000 22
284050 22
284100 22
284150 22
284200 22
284250 22
284300 22
284350 22
284400 22
284450 22
284500 22
284550 22
284600 22
284650 22
284700 22
284750 22
284800 22
284850 22
284900 22
284950 22
285000 22
285050 22
285100 22
285150 22
285200 22
285250 22
285300 22
285350 22
285400 22
285450 22
285500 22
285550 22
285600 21
285650 21
285700 21
285750 21
285800 21
285850 21
285900 21
285950 21
286000 21
286050 21
286100 21
286150 21
286200 21
286250 21
286300 21
286350 21
286400 21
286450 21
286500 21
286550 21
286600 21
286650 21
286700 21
286750 21
286800 21
286850 21
286900 21
286950 21
287000 21
287050 21
287100 21
287150 21
287200 21
287250 21
287300 21
287350 21
287400 21
287450 21
287500 21
287550 21
287600 21
287650 21
287700 21
287750 21
287800 21
287850 21
287900 21
287950 21
288000 21
288050 21
288100 21
288150 21
288200 21
288250 21
288300 21
288350 21
288400 21
288450 21
288500 21
288550 21
288600 21
288650 21
288700 21
288750 21
288800 21
288850 21
288900 21
288950 21
289000 21
289050 21
289100 21
289150 21
289200 21
289250 21
289300 21
289350 21
289400 21
289450 21
289500 21
289550 21
289600 21
289650 21
289700 21
289750 21
289800 21
289850 21
289900 21
289950 21
290000 21
290050 21
290100 21
290150 21
290200 21
290250 21
290300 21
290350 21
290400 21
290450 21
290500 21
290550 21
290600 21
290650 21
290700 21
290750 21
290800 21
290850 21
290900 21
290950 21
291000 21
291050 21
291100 21
291150 21
291200 21
291250 21
291300 21
291350 21
291400 21
291450 21
291500 21
291550 21
291600 21
291650 21
291700 21
291750 21
291800 21
291850 21
291900 21
291950 21
292000 21
292050 21
292100 21
292150 21
292200 21
292250 21
292300 21
292350 21
292400 21
292450 21
292500 21
292550 21
292600 21
292650 21
292700 21
292750 21
292800 21
292850 21
292900 21
292950 21
293000 21
293050 21
293100 21
293150 21
293200 21
293250 21
293300 21
293350 21
293400 21
293450 21
293500 21
293550 21
293600 21
293650 21
293700 21
293750 21
293800 21
293850 21
293900 21
293950 21
294000 21
294050 21
294100 21
294150 21
294200 21
294250 21
294300 21
294350 21
294400 21
294450 21
294500 21
294550 20
294600 21
294650 21
294700 21
294750 21
294800 21
294850 21
294900 21
294950 21
295000 21
295050 21
295100 21
295150 21
295200 21
295250 21
295300 21
295350 21
295400 21
295450 21
295500 21
295550 22
295600 22
295650 22
295700 22
295750 22
295800 22
295850 22
295900 22
295950 22
296000 22
296050 22
296100 22
296150 22
296200 22
296250 22
296300 22
296350 22
296400 22
296450 22
296500 22
296550 22
296600 22
296650 22
296700 22
296750 22
296800 22
296850 22
296900 22
296950 22
297000 22
297050 22
297100 22
297150 22
297200 22
297250 22
297300 22
297350 22
297400 22
297450 22
297500 22
297550 22
297600 22
297650 22
297700 22
297750 22
297800 22
297850 22
297900 22
297950 22
298000 22
298050 22
298100 22
298150 22
298200 22
298250 22
298300 22
298350 22
298400 22
298450 22
298500 22
298550 22
298600 22
298650 22
298700 21
298750 21
298800 21
298850 21
298900 21
298950 21
299000 21
299050 20
299100 21
299150 20
299200 20
299250 21
299300 21
299350 21
299400 21
299450 21
299500 21
299550 21
299600 21
299650 21
299700 21
299750 21
299800 21
299850 21
299900 21
299950 21
300000 21
300050 21
300100 21
300150 21
300200 20
300250 21
300300 21
300350 21
300400 21
300450 21
300500 21
300550 21
300600 21
300650 21
300700 21
300750 21
300800 21
300850 21
300900 21
300950 21
301000 21
301050 21
301100 21
301150 21
301200 21
301250 21
301300 21
301350 21
301400 21
301450 21
301500 21
301550 21
301600 21
301650 21
301700 21
301750 21
301800 21
301850 21
301900 21
301950 21
302000 21
302050 21
302100 21
302150 21
302200 21
302250 21
302300 21
302350 21
302400 21
302450 21
302500 21
302550 21
302600 21
302650 21
302700 21
302750 21
302800 21
302850 21
302900 21
302950 21
303000 21
303050 21
303100 21
303150 21
303200 21
303250 21
303300 21
303350 21
303400 21
303450 21
303500 21
303550 21
303600 21
303650 21
303700 21
303750 21
303800 20
303850 20
303900 20
303950 20
304000 20
304050 20
304100 20
304150 20
304200 20
304250 20
304300 20
304350 20
304400 20
304450 20
304500 20
304550 20
304600 20
304650 20
304700 20
304750 20
304800 20
304850 20
304900 20
304950 20
305000 20
305050 20
305100 20
305150 20
305200 20
305250 20
305300 20
305350 20
305400 20
305450 20
305500 20
305550 20
305600 20
305650 20
305700 20
305750 20
305800 20
305850 20
305900 20
305950 20
306000 20
306050 20
306100 20
306150 20
306200 20
306250 20
306300 20
306350 20
306400 20
306450 20
306500 20
306550 20
306600 20
306650 20
306700 20
306750 20
306800 21
306850 21
306900 21
306950 21
307000 21
307050 21
307100 21
307150 21
307200 21
307250 21
307300 21
307350 21
307400 21
307450 21
307500 21
307550 21
307600 21
307650 21
307700 21
307750 21
307800 21
307850 21
307900 21
307950 21
308000 21
308050 21
308100 21
308150 21
308200 21
308250 21
308300 21
308350 21
308400 21
308450 21
308500 21
308550 21
308600 21
308650 21
308700 21
308750 21
308800 21
308850 21
308900 21
308950 21
309000 21
309050 21
309100 21
309150 21
309200 21
309250 21
309300 21
309350 21
309400 20
309450 21
309500 21
309550 21
309600 21
309650 21
309700 21
309750 21
309800 21
309850 21
309900 21
309950 21
310000 21
310050 21
310100 21
310150 21
310200 21
310250 21
310300 21
310350 21
310400 21
310450 21
310500 21
310550 21
310600 21
310650 21
310700 21
310750 21
310800 21
310850 21
310900 21
310950 21
311000 21
311050 21
311100 21
311150 21
311200 21
311250 21
311300 21
311350 21
311400 21
311450 21
311500 21
311550 21
311600 21
311650 21
311700 21
311750 21
311800 21
311850 21
311900 21
311950 21
312000 21
312050 21
312100 21
312150 21
312200 21
312250 21
312300 21
312350 21
312400 21
312450 21
312500 21
312550 22
312600 22
312650 22
312700 22
312750 22
312800 22
312850 22
312900 22
312950 22
313000 22
313050 22
313100 22
313150 22
313200 22
313250 22
313300 22
313350 22
313400 22
313450 22
313500 22
313550 22
313600 22
313650 22
313700 22
313750 22
313800 22
313850 22
313900 22
313950 22
314000 22
314050 22
314100 22
314150 22
314200 22
314250 22
314300 22
314350 22
314400 22
314450 22
314500 22
314550 22
314600 22
314650 22
314700 22
314750 22
314800 22
314850 22
314900 22
314950 22
315000 22
315050 22
315100 22
315150 22
315200 22
315250 22
315300 22
315350 22
315400 22
315450 22
315500 22
315550 22
315600 22
315650 22
315700 22
315750 22
315800 22
315850 22
315900 22
315950 22
316000 22
316050 22
316100 22
316150 22
316200 22
316250 22
316300 22
316350 22
316400 22
316450 22
316500 22
316550 22
316600 22
316650 22
316700 22
316750 22
316800 22
316850 22
316900 22
316950 22
317000 22
317050 22
317100 22
317150 22
317200 22
317250 22
317300 22
317350 22
317400 22
317450 22
317500 22
317550 22
317600 22
317650 22
317700 22
317750 22
317800 22
317850 22
317900 22
317950 22
318000 22
318050 22
318100 22
318150 22
318200 22
318250 22
318300 22
318350 22
318400 22
318450 22
318500 22
318550 22
318600 22
318650 22
318700 22
318750 22
318800 22
318850 22
318900 22
318950 22
319000 22
319050 22
319100 22
319150 22
319200 22
319250 22
319300 22
319350 22
319400 22
319450 22
319500 22
319550 22
319600 22
319650 22
319700 22
319750 22
319800 22
319850 22
319900 22
319950 22
320000 22
320050 22
320100 22
320150 22
320200 22
320250 22
320300 22
320350 22
320400 22
320450 22
320500 22
320550 22
320600 22
320650 22
320700 22
320750 22
320800 22
320850 22
320900 22
320950 22
321000 22
321050 22
321100 22
321150 22
321200 22
321250 22
321300 22
321350 22
321400 22
321450 22
321500 22
321550 22
321600 21
321650 21
321700 22
321750 22
321800 22
321850 22
321900 22
321950 22
322000 22
322050 22
322100 22
322150 22
322200 22
322250 22
322300 22
322350 22
322400 22
322450 22
322500 22
322550 22
322600 22
322650 22
322700 22
322750 22
322800 22
322850 22
322900 22
322950 22
323000 22
323050 22
323100 22
323150 22
323200 22
323250 22
323300 22
323350 22
323400 22
323450 22
323500 22
323550 22
323600 22
323650 22
323700 22
323750 22
323800 22
323850 22
323900 22
323950 22
324000 22
324050 22
324100 22
324150 22
324200 22
324250 22
324300 22
324350 22
324400 22
324450 22
324500 22
324550 22
324600 22
324650 22
324700 22
324750 22
324800 22
324850 22
324900 22
324950 22
325000 22
325050 22
325100 22
325150 22
325200 22
325250 22
325300 22
325350 22
325400 22
325450 22
325500 22
325550 22
325600 22
325650 22
325700 22
325750 22
325800 22
325850 22
325900 22
325950 22
326000 22
326050 22
326100 22
326150 22
326200 22
326250 22
326300 22
326350 22
326400 22
326450 22
326500 22
326550 22
326600 22
326650 22
326700 22
326750 22
326800 22
326850 22
326900 22
326950 22
327000 22
327050 22
327100 22
327150 22
327200 22
327250 22
327300 22
327350 22
327400 22
327450 22
327500 22
327550 22
327600 22
327650 22
327700 22
327750 22
327800 22
327850 22
327900 22
327950 22
328000 22
328050 22
328100 22
328150 22
328200 22
328250 22
328300 22
328350 22
328400 22
328450 22
328500 22
328550 22
328600 22
328650 22
328700 22
328750 22
328800 22
328850 22
328900 22
328950 22
329000 22
329050 22
329100 22
329150 22
329200 22
329250 22
329300 22
329350 22
329400 22
329450 22
329500 22
329550 22
329600 22
329650 22
329700 22
329750 22
329800 22
329850 22
329900 22
329950 22
330000 22
330050 22
330100 22
330150 22
330200 22
330250 22
330300 22
330350 22
330400 22
330450 22
330500 22
330550 22
330600 22
330650 22
330700 22
330750 22
330800 22
330850 22
330900 22
330950 22
331000 22
331050 22
331100 22
331150 22
331200 22
331250 22
331300 22
331350 22
331400 22
331450 22
331500 22
331550 22
331600 22
331650 22
331700 22
331750 22
331800 22
331850 21
331900 22
331950 22
332000 22
332050 22
332100 22
332150 22
332200 22
332250 22
332300 22
332350 22
332400 22
332450 22
332500 22
332550 22
332600 22
332650 22
332700 22
332750 22
332800 22
332850 22
332900 22
332950 22
333000 22
333050 22
333100 22
333150 22
333200 22
333250 22
333300 22
333350 22
333400 22
333450 22
333500 22
333550 22
333600 22
333650 22
333700 22
333750 22
333800 22
333850 22
333900 22
333950 22
334000 22
334050 22
334100 22
334150 22
334200 22
334250 22
334300 22
334350 22
334400 22
334450 22
334500 22
334550 22
334600 22
334650 22
334700 22
334750 22
334800 22
334850 22
334900 22
334950 22
335000 22
335050 22
335100 22
335150 22
335200 22
335250 22
335300 22
335350 22
335400 22
335450 22
335500 22
335550 22
335600 22
335650 22
335700 22
335750 22
335800 22
335850 22
335900 22
335950 22
336000 22
336050 22
336100 22
336150 22
336200 22
336250 22
336300 22
336350 22
336400 22
336450 22
336500 22
336550 22
336600 22
336650 22
336700 22
336750 22
336800 22
336850 22
336900 22
336950 22
337000 22
337050 22
337100 22
337150 22
337200 22
337250 22
337300 22
337350 22
337400 22
337450 22
337500 22
337550 22
337600 22
337650 22
337700 22
337750 22
337800 22
337850 22
337900 22
337950 22
338000 22
338050 22
338100 22
338150 22
338200 22
338250 21
338300 22
338350 22
338400 22
338450 22
338500 22
338550 22
338600 22
338650 22
338700 22
338750 22
338800 22
338850 22
338900 22
338950 22
339000 22
339050 22
339100 22
339150 22
339200 22
339250 22
339300 22
339350 22
339400 22
339450 22
339500 22
339550 22
339600 22
339650 22
339700 22
339750 22
339800 22
339850 22
339900 22
339950 22
340000 22
340050 22
340100 22
340150 22
340200 22
340250 22
340300 22
340350 22
340400 22
340450 22
340500 22
340550 22
340600 22
340650 22
340700 22
340750 22
340800 22
340850 22
340900 22
340950 22
341000 22
341050 22
341100 22
341150 22
341200 22
341250 22
341300 22
341350 22
341400 22
341450 22
341500 22
341550 22
341600 22
341650 22
341700 22
341750 22
341800 22
341850 22
341900 22
341950 22
342000 22
342050 22
342100 22
342150 22
342200 22
342250 22
342300 22
342350 22
342400 22
342450 22
342500 22
342550 22
342600 22
342650 22
342700 22
342750 22
342800 22
342850 22
342900 22
342950 22
343000 22
343050 22
343100 22
343150 22
343200 22
343250 22
343300 22
343350 22
343400 22
343450 22
343500 22
343550 22
343600 21
343650 21
343700 21
343750 21
343800 21
343850 21
343900 21
343950 21
344000 21
344050 21
344100 21
344150 21
344200 21
344250 21
344300 21
344350 21
344400 21
344450 21
344500 21
344550 21
344600 21
344650 21
344700 21
344750 21
344800 21
344850 21
344900 21
344950 21
345000 21
345050 21
345100 21
345150 21
345200 21
345250 21
345300 21
345350 21
345400 21
345450 21
345500 21
345550 21
345600 21
345650 21
345700 21
345750 21
345800 21
345850 21
345900 21
345950 21
346000 21
346050 21
346100 21
346150 21
346200 21
346250 21
346300 21
346350 21
346400 21
346450 21
346500 21
346550 21
346600 21
346650 21
346700 21
346750 21
346800 21
346850 21
346900 21
346950 21
347000 21
347050 21
347100 21
347150 21
347200 21
347250 21
347300 21
347350 21
347400 21
347450 21
347500 21
347550 21
347600 21
347650 21
347700 21
347750 21
347800 21
347850 21
347900 21
347950 21
348000 21
348050 21
348100 21
348150 21
348200 21
348250 21
348300 21
348350 21
348400 21
348450 21
348500 21
348550 21
348600 21
348650 21
348700 21
348750 21
348800 21
348850 21
348900 21
348950 21
349000 21
349050 21
349100 21
349150 21
349200 21
349250 21
349300 21
349350 21
349400 21
349450 21
349500 21
349550 21
349600 21
349650 21
349700 21
349750 21
349800 21
349850 21
349900 21
349950 21
350000 21
350050 21
350100 21
350150 21
350200 21
350250 21
350300 21
350350 21
350400 21
350450 21
350500 21
350550 21
350600 21
350650 21
350700 21
350750 21
350800 21
350850 21
350900 21
350950 21
351000 21
351050 21
351100 21
351150 21
351200 21
351250 21
351300 21
351350 21
351400 21
351450 21
351500 21
351550 21
351600 21
351650 21
351700 21
351750 21
351800 21
351850 21
351900 21
351950 21
352000 21
352050 21
352100 21
352150 21
352200 21
352250 21
352300 21
352350 21
352400 21
352450 21
352500 21
352550 21
352600 21
352650 21
352700 21
352750 21
352800 21
352850 21
352900 21
352950 21
353000 21
353050 21
353100 21
353150 21
353200 21
353250 21
353300 21
353350 21
353400 21
353450 21
353500 21
353550 21
353600 21
353650 21
353700 21
353750 21
353800 21
353850 21
353900 21
353950 21
354000 21
354050 21
354100 21
354150 21
354200 21
354250 21
354300 21
354350 21
354400 21
354450 21
354500 21
354550 21
354600 21
354650 21
354700 21
354750 21
354800 21
354850 21
354900 21
354950 21
355000 21
355050 21
355100 21
355150 21
355200 21
355250 21
355300 21
355350 21
355400 21
355450 21
355500 21
355550 21
355600 21
355650 21
355700 21
355750 21
355800 21
355850 21
355900 21
355950 21
356000 21
356050 21
356100 21
356150 21
356200 21
356250 21
356300 21
356350 21
356400 21
356450 21
356500 21
356550 21
356600 21
356650 21
356700 21
356750 21
356800 21
356850 21
356900 21
356950 21
357000 21
357050 21
357100 21
357150 21
357200 21
357250 21
357300 21
357350 21
357400 21
357450 21
357500 21
357550 21
357600 21
357650 21
357700 21
357750 21
357800 21
357850 21
357900 21
357950 21
358000 21
358050 21
358100 21
358150 21
358200 21
358250 21
358300 21
358350 21
358400 21
358450 21
358500 21
358550 21
358600 21
358650 21
358700 21
358750 21
358800 21
358850 21
358900 21
358950 21
359000 21
359050 21
359100 21
359150 21
359200 21
359250 21
359300 21
359350 21
359400 21
359450 21
359500 21
359550 21
359600 21
359650 21
359700 21
359750 21
359800 21
359850 21
359900 21
359950 21
360000 21
360050 21
360100 20
360150 21
360200 21
360250 21
360300 21
360350 21
360400 21
360450 21
360500 21
360550 21
360600 21
360650 21
360700 21
360750 21
360800 21
360850 21
360900 21
360950 21
361000 21
361050 21
361100 21
361150 21
361200 21
361250 21
361300 21
361350 21
361400 21
361450 21
361500 21
361550 21
361600 21
361650 21
361700 21
361750 21
361800 21
361850 21
361900 21
361950 21
362000 21
362050 21
362100 21
362150 20
362200 21
362250 21
362300 20
362350 20
362400 20
362450 20
362500 20
362550 20
362600 20
362650 20
362700 20
362750 20
362800 20
362850 20
362900 20
362950 20
363000 20
363050 20
363100 20
363150 20
363200 20
363250 20
363300 20
363350 20
363400 20
363450 20
363500 20
363550 20
363600 20
363650 20
363700 20
363750 20
363800 20
363850 20
363900 20
363950 20
364000 20
364050 20
364100 20
364150 20
364200 20
364250 20
364300 20
364350 20
364400 20
364450 20
364500 20
364550 20
364600 20
364650 20
364700 20
364750 20
364800 20
364850 20
364900 20
364950 20
365000 20
365050 20
365100 20
365150 20
365200 20
365250 20
365300 20
365350 20
365400 20
365450 20
365500 20
365550 20
365600 20
365650 20
365700 20
365750 20
365800 20
365850 20
365900 20
365950 20
366000 20
366050 19
366100 20
366150 20
366200 20
366250 20
366300 20
366350 20
366400 20
366450 20
366500 20
366550 20
366600 20
366650 20
366700 21
366750 21
366800 21
366850 21
366900 21
366950 21
367000 21
367050 21
367100 21
367150 21
367200 21
367250 21
367300 21
367350 21
367400 21
367450 21
367500 21
367550 21
367600 21
367650 21
367700 21
367750 21
367800 21
367850 21
367900 21
367950 21
368000 21
368050 21
368100 21
368150 21
368200 21
368250 21
368300 21
368350 21
368400 21
368450 21
368500 21
368550 21
368600 21
368650 21
368700 21
368750 21
368800 21
368850 21
368900 21
368950 21
369000 21
369050 21
369100 21
369150 21
369200 21
369250 21
369300 21
369350 21
369400 21
369450 21
369500 21
369550 21
369600 21
369650 21
369700 21
369750 21
369800 21
369850 21
369900 21
369950 21
370000 21
370050 21
370100 21
370150 21
370200 21
370250 21
370300 21
370350 21
370400 21
370450 21
370500 21
370550 21
370600 21
370650 21
370700 21
370750 21
370800 21
370850 21
370900 21
370950 21
371000 21
371050 21
371100 21
371150 21
371200 21
371250 21
371300 21
371350 21
371400 21
371450 21
371500 21
371550 21
371600 21
371650 21
371700 21
371750 21
371800 21
371850 21
371900 21
371950 21
372000 21
372050 21
372100 21
372150 21
372200 21
372250 21
372300 21
372350 21
372400 21
372450 21
372500 21
372550 21
372600 21
372650 21
372700 21
372750 21
372800 21
372850 21
372900 21
372950 21
373000 21
373050 21
373100 21
373150 21
373200 21
373250 21
373300 21
373350 21
373400 20
373450 21
373500 21
373550 21
373600 21
373650 21
373700 21
373750 21
373800 21
373850 21
373900 21
373950 21
374000 21
374050 21
374100 21
374150 21
374200 21
374250 21
374300 21
374350 21
374400 21
374450 21
374500 21
374550 21
374600 21
374650 21
374700 21
374750 21
374800 21
374850 21
374900 21
374950 21
375000 21
375050 21
375100 21
375150 21
375200 21
375250 21
375300 21
375350 21
375400 21
375450 21
375500 21
375550 21
375600 21
375650 21
375700 21
375750 21
375800 21
375850 21
375900 21
375950 21
376000 21
376050 21
376100 21
376150 21
376200 21
376250 21
376300 21
376350 21
376400 21
376450 21
376500 21
376550 21
376600 21
376650 21
376700 21
376750 21
376800 21
376850 21
376900 21
376950 21
377000 21
377050 21
377100 21
377150 21
377200 21
377250 21
377300 21
377350 22
377400 22
377450 22
377500 22
377550 22
377600 22
377650 22
377700 22
377750 22
377800 22
377850 22
377900 22
377950 22
378000 22
378050 22
378100 22
378150 22
378200 22
378250 22
378300 22
378350 22
378400 22
378450 22
378500 22
378550 22
378600 22
378650 22
378700 22
378750 22
378800 22
378850 22
378900 22
378950 22
379000 22
379050 22
379100 22
379150 22
379200 22
379250 22
379300 22
379350 22
379400 22
379450 22
379500 22
379550 22
379600 22
379650 22
379700 22
379750 22
379800 22
379850 22
379900 22
379950 22
380000 22
380050 22
380100 22
380150 22
380200 22
380250 22
380300 22
380350 22
380400 22
380450 22
380500 22
380550 22
380600 22
380650 22
380700 22
380750 22
380800 22
380850 22
380900 22
380950 22
381000 22
381050 22
381100 22
381150 22
381200 22
381250 22
381300 22
381350 22
381400 22
381450 22
381500 22
381550 22
381600 22
381650 22
381700 22
381750 22
381800 22
381850 22
381900 22
381950 22
382000 22
382050 22
382100 22
382150 22
382200 22
382250 22
382300 22
382350 22
382400 22
382450 22
382500 22
382550 22
382600 22
382650 22
382700 22
382750 22
382800 22
382850 22
382900 22
382950 22
383000 22
383050 22
383100 22
383150 22
383200 22
383250 22
383300 22
383350 22
383400 22
383450 22
383500 22
383550 22
383600 22
383650 21
383700 21
383750 22
383800 22
383850 22
383900 22
383950 22
384000 22
384050 22
384100 22
384150 22
384200 22
384250 22
384300 22
384350 22
384400 22
384450 22
384500 22
384550 22
384600 22
384650 22
384700 22
384750 22
384800 22
384850 22
384900 22
384950 22
385000 22
385050 22
385100 22
385150 22
385200 22
385250 22
385300 22
385350 22
385400 22
385450 22
385500 22
385550 22
385600 22
385650 22
385700 22
385750 22
385800 22
385850 22
385900 22
385950 22
386000 22
386050 22
386100 22
386150 22
386200 22
386250 22
386300 22
386350 22
386400 22
386450 22
386500 22
386550 22
386600 22
386650 22
386700 22
386750 22
386800 22
386850 22
386900 22
386950 22
387000 22
387050 22
387100 22
387150 22
387200 22
387250 21
387300 21
387350 21
387400 21
387450 21
387500 22
387550 22
387600 22
387650 22
387700 22
387750 22
387800 22
387850 22
387900 22
387950 22
388000 22
388050 22
388100 22
388150 22
388200 22
388250 22
388300 22
388350 22
388400 22
388450 22
388500 22
388550 22
388600 22
388650 22
388700 22
388750 22
388800 22
388850 22
388900 22
388950 22
389000 23
389050 23
389100 23
389150 23
389200 23
389250 23
389300 22
389350 22
389400 22
389450 22
389500 22
389550 22
389600 22
389650 22
389700 22
389750 22
389800 22
389850 22
389900 22
389950 22
390000 22
390050 22
390100 22
390150 22
390200 22
390250 22
390300 22
390350 22
390400 22
390450 22
390500 22
390550 22
390600 22
390650 22
390700 22
390750 22
390800 22
390850 22
390900 22
390950 22
391000 22
391050 22
391100 22
391150 22
391200 22
391250 22
391300 22
391350 22
391400 22
391450 22
391500 22
391550 22
391600 22
391650 22
391700 22
391750 22
391800 22
391850 22
391900 22
391950 22
392000 22
392050 22
392100 22
392150 22
392200 22
392250 22
392300 22
392350 22
392400 22
392450 22
392500 22
392550 22
392600 22
392650 22
392700 22
392750 22
392800 22
392850 22
392900 22
392950 22
393000 22
393050 22
393100 22
393150 22
393200 22
393250 22
393300 22
393350 22
393400 22
393450 22
393500 22
393550 22
393600 22
393650 22
393700 22
393750 22
393800 22
393850 22
393900 22
393950 22
394000 22
394050 22
394100 22
394150 23
394200 23
394250 22
394300 23
394350 22
394400 22
394450 22
394500 22
394550 22
394600 22
394650 22
394700 22
394750 22
394800 22
394850 22
394900 22
394950 22
395000 22
395050 22
395100 21
395150 22
395200 22
395250 22
395300 22
395350 22
395400 22
395450 22
395500 22
395550 22
395600 22
395650 22
395700 22
395750 22
395800 22
395850 22
395900 22
395950 22
396000 22
396050 22
396100 22
396150 22
396200 22
396250 22
396300 22
396350 22
396400 22
396450 22
396500 22
396550 22
396600 22
396650 22
396700 22
396750 22
396800 22
396850 22
396900 22
396950 22
397000 22
397050 22
397100 22
397150 22
397200 22
397250 22
397300 22
397350 22
397400 22
397450 22
397500 21
397550 21
397600 21
397650 21
397700 21
397750 21
397800 21
397850 21
397900 21
397950 21
398000 21
398050 21
398100 21
398150 21
398200 21
398250 21
398300 21
398350 21
398400 21
398450 21
398500 21
398550 21
398600 21
398650 21
398700 21
398750 21
398800 21
398850 21
398900 21
398950 21
399000 21
399050 21
399100 21
399150 21
399200 21
399250 21
399300 21
399350 21
399400 21
399450 21
399500 21
399550 21
399600 21
399650 21
399700 21
399750 21
399800 21
399850 21
399900 21
399950 21
400000 21
400050 21
400100 21
400150 21
400200 21
400250 21
400300 21
400350 21
400400 21
400450 20
400500 21
400550 21
400600 21
400650 21
400700 21
400750 21
400800 21
400850 21
400900 21
400950 21
401000 21
401050 21
401100 21
401150 21
401200 21
401250 21
401300 21
401350 21
401400 21
401450 21
401500 21
401550 21
401600 21
401650 21
401700 21
401750 21
401800 21
401850 21
401900 21
401950 21
402000 21
402050 21
402100 21
402150 21
402200 21
402250 21
402300 21
402350 21
402400 21
402450 21
402500 21
402550 21
402600 21
402650 21
402700 21
402750 21
402800 21
402850 21
402900 21
402950 21
403000 21
403050 21
403100 21
403150 21
403200 21
403250 21
403300 21
403350 21
403400 21
403450 21
403500 21
403550 21
403600 21
403650 21
403700 21
403750 21
403800 21
403850 21
403900 21
403950 21
404000 21
404050 21
404100 21
404150 21
404200 21
404250 21
404300 21
404350 21
404400 21
404450 21
404500 21
404550 21
404600 21
404650 21
404700 21
404750 22
404800 21
404850 21
404900 21
404950 21
405000 21
405050 21
405100 21
405150 21
405200 21
405250 21
405300 21
405350 21
405400 21
405450 21
405500 21
405550 21
405600 21
405650 21
405700 21
405750 21
405800 21
405850 21
405900 21
405950 21
406000 21
406050 21
406100 21
406150 21
406200 21
406250 21
406300 21
406350 21
406400 21
406450 21
406500 21
406550 21
406600 21
406650 21
406700 21
406750 21
406800 21
406850 21
406900 21
406950 21
407000 21
407050 21
407100 21
407150 21
407200 21
407250 21
407300 21
407350 21
407400 21
407450 21
407500 21
407550 21
407600 21
407650 21
407700 21
407750 21
407800 21
407850 21
407900 21
407950 21
408000 21
408050 21
408100 21
408150 21
408200 21
408250 21
408300 21
408350 21
408400 21
408450 21
408500 21
408550 21
408600 21
408650 21
408700 21
408750 21
408800 21
408850 21
408900 21
408950 21
409000 21
409050 21
409100 21
409150 21
409200 21
409250 21
409300 21
409350 21
409400 21
409450 21
409500 21
409550 21
409600 21
409650 21
409700 21
409750 21
409800 21
409850 21
409900 21
409950 21
410000 21
410050 21
410100 21
410150 21
410200 21
410250 21
410300 21
410350 21
410400 21
410450 21
410500 21
410550 21
410600 21
410650 21
410700 21
410750 21
410800 21
410850 21
410900 21
410950 21
411000 20
411050 21
411100 21
411150 21
411200 21
411250 21
411300 21
411350 21
411400 21
411450 21
411500 21
411550 21
411600 21
411650 21
411700 21
411750 21
411800 21
411850 21
411900 21
411950 21
412000 21
412050 21
412100 21
412150 21
412200 21
412250 21
412300 21
412350 21
412400 21
412450 21
412500 21
412550 21
412600 21
412650 21
412700 21
412750 21
412800 21
412850 21
412900 21
412950 21
413000 21
413050 21
413100 21
413150 21
413200 21
413250 21
413300 21
413350 21
413400 21
413450 21
413500 21
413550 21
413600 21
413650 21
413700 21
413750 21
413800 21
413850 21
413900 21
413950 21
414000 21
414050 21
414100 21
414150 21
414200 21
414250 21
414300 21
414350 21
414400 21
414450 21
414500 21
414550 21
414600 21
414650 21
414700 21
414750 21
414800 21
414850 21
414900 21
414950 21
415000 21
415050 21
415100 21
415150 21
415200 21
415250 21
415300 21
415350 21
415400 21
415450 21
415500 21
415550 21
415600 21
415650 21
415700 20
415750 21
415800 21
415850 21
415900 21
415950 21
416000 21
416050 21
416100 21
416150 21
416200 21
416250 20
416300 20
416350 21
416400 21
416450 21
416500 21
416550 21
416600 21
416650 21
416700 21
416750 21
416800 21
416850 21
416900 21
416950 21
417000 21
417050 21
417100 21
417150 21
417200 21
417250 21
417300 21
417350 21
417400 21
417450 21
417500 21
417550 21
417600 21
417650 21
417700 21
417750 21
417800 22
417850 21
417900 21
417950 22
418000 22
418050 22
418100 22
418150 22
418200 22
418250 22
418300 22
418350 22
418400 22
418450 22
418500 22
418550 22
418600 22
418650 22
418700 22
418750 22
418800 22
418850 22
418900 22
418950 22
419000 22
419050 22
419100 22
419150 22
419200 22
419250 22
419300 22
419350 22
419400 22
419450 22
