#EXPORTTYPE:DATA ALL
#FILE:DQ2V(10K).ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:1
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:调试
#DATE/TIME:23.08.2018 17:19
#CORR. FILE:基线Ar（1200,10K).ngb-bs3
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:煤及煤系气重点实验室
#OPERATOR:wangchg
#REMARK:
#SAMPLE:DQ2V
#SAMPLE MASS /mg:10
#MATERIAL:煤样
#REFERENCE:空坩埚
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /μV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:40°C/10.0(K/min)/1000°C
#SEGMENT:S1/1
#SEG. 1:40°C/10.0(K/min)/1000°C

##Temp./°C;Time/min;DSC/(uV/mg);Mass/%;Sensit./(uV/mW)
914.47073;89.36338;      0.67362; 81.16267;1.00000
914.95460;89.41140;      0.67315; 81.15786;1.00000
915.41923;89.45941;      0.67381; 81.15502;1.00000
915.89751;89.50743;      0.67399; 81.15128;1.00000
916.37000;89.55545;      0.67502; 81.14648;1.00000
916.83720;89.60347;      0.67472; 81.14464;1.00000
917.31387;89.65149;      0.67540; 81.14407;1.00000
917.77505;89.69951;      0.67607; 81.14210;1.00000
918.25458;89.74753;      0.67695; 81.12882;1.00000
918.73175;89.79555;      0.67723; 81.11780;1.00000
919.20875;89.84357;      0.67763; 81.11381;1.00000
919.68350;89.89159;      0.67868; 81.11511;1.00000
920.15596;89.93960;      0.67902; 81.11402;1.00000
920.62552;89.98762;      0.67994; 81.11104;1.00000
921.10617;90.03564;      0.68024; 81.10752;1.00000
921.57819;90.08366;      0.68173; 81.10365;1.00000
922.05223;90.13168;      0.68140; 81.10094;1.00000
922.52120;90.17970;      0.68218; 81.09802;1.00000
922.99996;90.22772;      0.68277; 81.09514;1.00000
923.48144;90.27574;      0.68325; 81.09202;1.00000
923.95455;90.32376;      0.68414; 81.08979;1.00000
924.43431;90.37178;      0.68427; 81.09222;1.00000
924.90787;90.41979;      0.68559; 81.09300;1.00000
925.37682;90.46781;      0.68546; 81.09211;1.00000
925.85040;90.51583;      0.68603; 81.08965;1.00000
926.32561;90.56385;      0.68667; 81.08735;1.00000
926.79898;90.61187;      0.68820; 81.08510;1.00000
927.27391;90.65989;      0.68878; 81.08500;1.00000
927.74650;90.70791;      0.68914; 81.08707;1.00000
928.23296;90.75593;      0.68970; 81.08816;1.00000
928.69798;90.80395;      0.68979; 81.08086;1.00000
929.17648;90.85197;      0.69003; 81.06979;1.00000
929.64988;90.89998;      0.69153; 81.06600;1.00000
930.12339;90.94800;      0.69213; 81.06224;1.00000
930.60053;90.99602;      0.69301; 81.06017;1.00000
931.07562;91.04404;      0.69271; 81.06503;1.00000
931.55461;91.09206;      0.69350; 81.06678;1.00000
932.02782;91.14008;      0.69481; 81.05698;1.00000
932.49435;91.18810;      0.69527; 81.05402;1.00000
932.97389;91.23612;      0.69572; 81.05400;1.00000
933.44877;91.28414;      0.69610; 81.05400;1.00000
933.91783;91.33216;      0.69775; 81.05382;1.00000
934.39487;91.38018;      0.69877; 81.05199;1.00000
934.86753;91.42819;      0.69873; 81.05090;1.00000
935.33490;91.47621;      0.70066; 81.04845;1.00000
935.81262;91.52423;      0.70164; 81.04769;1.00000
936.29239;91.57225;      0.70159; 81.05097;1.00000
936.75740;91.62027;      0.70192; 81.05101;1.00000
937.23290;91.66829;      0.70214; 81.04902;1.00000
937.70820;91.71631;      0.70314; 81.04440;1.00000
938.18470;91.76433;      0.70433; 81.04102;1.00000
938.65388;91.81235;      0.70510; 81.03772;1.00000
939.12764;91.86037;      0.70511; 81.03496;1.00000
939.60207;91.90838;      0.70587; 81.03210;1.00000
940.07675;91.95640;      0.70673; 81.02934;1.00000
940.55672;92.00442;      0.70657; 81.02558;1.00000
941.03174;92.05244;      0.70710; 81.01974;1.00000
941.50660;92.10046;      0.70817; 81.01292;1.00000
941.98195;92.14848;      0.70840; 81.00621;1.00000
942.46134;92.19650;      0.70932; 81.00330;1.00000
942.93749;92.24452;      0.71019; 81.00299;1.00000
943.41325;92.29254;      0.71125; 81.00317;1.00000
943.89083;92.34056;      0.71087; 81.00197;1.00000
944.36596;92.38857;      0.71141; 80.99922;1.00000
944.84150;92.43659;      0.71238; 80.99631;1.00000
945.32008;92.48461;      0.71350; 80.99299;1.00000
945.78738;92.53263;      0.71419; 80.99008;1.00000
946.26272;92.58065;      0.71408; 80.98698;1.00000
946.73538;92.62867;      0.71545; 80.98415;1.00000
947.21107;92.67669;      0.71632; 80.98034;1.00000
947.69480;92.72471;      0.71755; 80.97504;1.00000
948.16699;92.77273;      0.71734; 80.96692;1.00000
948.63370;92.82075;      0.71813; 80.96191;1.00000
949.11332;92.86876;      0.71944; 80.95819;1.00000
949.58801;92.91678;      0.71984; 80.95413;1.00000
950.05869;92.96480;      0.72057; 80.95251;1.00000
950.52974;93.01282;      0.72124; 80.95302;1.00000
951.00762;93.06084;      0.72280; 80.95400;1.00000
951.48460;93.10886;      0.72295; 80.95502;1.00000
951.96020;93.15688;      0.72392; 80.95418;1.00000
952.42472;93.20490;      0.72466; 80.95416;1.00000
952.90611;93.25292;      0.72542; 80.95278;1.00000
953.37132;93.30094;      0.72616; 80.95184;1.00000
953.84087;93.34895;      0.72666; 80.94020;1.00000
954.31733;93.39697;      0.72743; 80.93052;1.00000
954.79796;93.44499;      0.72842; 80.92256;1.00000
955.26873;93.49301;      0.72899; 80.92429;1.00000
955.73367;93.54103;      0.72945; 80.92600;1.00000
956.21459;93.58905;      0.72989; 80.92605;1.00000
956.68651;93.63707;      0.73109; 80.92500;1.00000
957.16376;93.68509;      0.73179; 80.92550;1.00000
957.63260;93.73311;      0.73188; 80.92587;1.00000
958.10527;93.78113;      0.73363; 80.92496;1.00000
958.57705;93.82914;      0.73511; 80.92203;1.00000
959.05078;93.87716;      0.73525; 80.92111;1.00000
959.52529;93.92518;      0.73659; 80.92110;1.00000
959.99139;93.97320;      0.73705; 80.92101;1.00000
960.46587;94.02122;      0.73764; 80.92320;1.00000
960.94009;94.06924;      0.73834; 80.92400;1.00000
961.41198;94.11726;      0.73918; 80.92400;1.00000
961.87455;94.16528;      0.74019; 80.92499;1.00000
962.35202;94.21330;      0.74076; 80.92810;1.00000
962.83479;94.26132;      0.74033; 80.92791;1.00000
963.30462;94.30933;      0.74156; 80.92504;1.00000
963.77344;94.35735;      0.74264; 80.92221;1.00000
964.24302;94.40537;      0.74371; 80.91932;1.00000
964.71417;94.45339;      0.74471; 80.91696;1.00000
965.19078;94.50141;      0.74549; 80.91398;1.00000
965.65754;94.54943;      0.74541; 80.91202;1.00000
966.13393;94.59745;      0.74610; 80.91014;1.00000
966.60698;94.64547;      0.74806; 80.90860;1.00000
967.08140;94.69349;      0.74792; 80.90734;1.00000
967.55267;94.74151;      0.74788; 80.90393;1.00000
968.02634;94.78952;      0.74927; 80.90104;1.00000
968.49604;94.83754;      0.74926; 80.89508;1.00000
968.97342;94.88556;      0.75017; 80.89198;1.00000
969.44816;94.93358;      0.75072; 80.88367;1.00000
969.91927;94.98160;      0.75064; 80.87593;1.00000
970.40812;95.02962;      0.75204; 80.87103;1.00000
970.88137;95.07764;      0.75310; 80.87170;1.00000
971.34531;95.12566;      0.75416; 80.87459;1.00000
971.82180;95.17368;      0.75470; 80.87514;1.00000
972.29479;95.22170;      0.75465; 80.87298;1.00000
972.76121;95.26971;      0.75566; 80.87102;1.00000
973.23308;95.31773;      0.75602; 80.86936;1.00000
973.71115;95.36575;      0.75584; 80.86568;1.00000
974.18338;95.41377;      0.75785; 80.86101;1.00000
974.65580;95.46179;      0.75891; 80.85797;1.00000
975.12225;95.50981;      0.75997; 80.85404;1.00000
975.60251;95.55783;      0.75927; 80.84812;1.00000
976.07411;95.60585;      0.76020; 80.84463;1.00000
976.55369;95.65387;      0.76041; 80.83925;1.00000
977.03115;95.70189;      0.76174; 80.83494;1.00000
977.49606;95.74990;      0.76225; 80.83201;1.00000
977.97281;95.79792;      0.76199; 80.82721;1.00000
978.44193;95.84594;      0.76288; 80.82230;1.00000
978.91706;95.89396;      0.76367; 80.81900;1.00000
979.39179;95.94198;      0.76460; 80.81676;1.00000
979.87097;95.99000;      0.76508; 80.81500;1.00000

